FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
140131;1300;0,2;;;
140131;1400;0,2;;;
140131;1500;0,2;;;
140131;1600;0,2;;;
140131;1700;0,2;;;
140131;1800;0,2;;;
140131;1900;0,300001;;;
140131;2000;0,300001;;;
140131;2100;0,300001;;;
140131;2200;0,300001;;;
140131;2300;0,400001;;;
140201;0000;0,186083;;;
140201;0100;0,139417;;;
140201;0200;0,1025;;;
140201;0300;0,10375;;;
140201;0400;0,109667;;;
140201;0500;0,139;;;
140201;0600;0,238667;;;
140201;0700;0,214;;;
140201;0800;0,197167;;;
140201;0900;0,121917;;;
140201;1000;0,15975;;;
140201;1100;0,147;;;
140201;1200;0,12;;;
140201;1300;0,1;;;
140201;1400;0,11175;;;
140201;1500;0,108333;;;
140201;1600;0,1;;;
140201;1700;0,100833;;;
140201;1800;0,106583;;;
140201;1900;0,124417;;;
140201;2000;0,131583;;;
140201;2100;0,12225;;;
140201;2200;0,1275;;;
140201;2300;0,122583;;;
140202;0000;0,1;;;
140202;0100;0,1;;;
140202;0200;0,1;;;
140202;0300;0,1;;;
140202;0400;0,1;;;
140202;0500;0,1;;;
140202;0600;0,1;;;
140202;0700;0,1;;;
140202;0800;0,1;;;
140202;0900;0,1;;;
140202;1000;0,1;;;
140202;1100;0,1;;;
140202;1200;0,1;;;
140202;1300;0,1;;;
140202;1400;0,113;;;
140202;1500;0,124833;;;
140202;1600;0,12375;;;
140202;1700;0,122667;;;
140202;1800;0,141083;;;
140202;1900;0,145667;;;
140202;2000;0,127667;;;
140202;2100;0,111917;;;
140202;2200;0,16625;;;
140202;2300;0,103667;;;
140203;0000;0,1;;;
140203;0100;0,1;;;
140203;0200;0,1;;;
140203;0300;0,1;;;
140203;0400;0,1;;;
140203;0500;0,1;;;
140203;0600;0,229833;;;
140203;0700;0,152667;;;
140203;0800;0,153417;;;
140203;0900;0,10075;;;
140203;1000;0,141;;;
140203;1100;0,177083;;;
140203;1200;0,14075;;;
140203;1300;0,142667;;;
140203;1400;0,143667;;;
140203;1500;0,125083;;;
140203;1600;0,141083;;;
140203;1700;0,166167;;;
140203;1800;0,147917;;;
140203;1900;0,214583;;;
140203;2000;0,245417;;;
140203;2100;0,193;;;
140203;2200;0,1585;;;
140203;2300;0,14375;;;
140204;0000;0,11;;;
140204;0100;0,101833;;;
140204;0200;0,1;;;
140204;0300;0,10175;;;
140204;0400;0,10475;;;
140204;0500;0,154833;;;
140204;0600;0,354583;;;
140204;0700;0,3155;;;
140204;0800;0,183333;;;
140204;0900;0,22425;;;
140204;1000;0,224333;;;
140204;1100;0,211417;;;
140204;1200;;;;
140204;1300;0,1;;;
140204;1400;0,1;;;
140204;1500;0,1;;;
140204;1600;0,1;;;
140204;1700;0,1;;;
140204;1800;0,119583;;;
140204;1900;0,1;;;
140204;2000;0,102167;;;
140204;2100;0,109667;;;
140204;2200;0,1;;;
140204;2300;0,1;;;
140205;0000;0,1;;;
140205;0100;0,1;;;
140205;0200;0,1;;;
140205;0300;0,1;;;
140205;0400;0,10775;;;
140205;0500;0,13725;;;
140205;0600;0,20625;;;
140205;0700;0,220167;;;
140205;0800;0,163917;;;
140205;0900;0,176583;;;
140205;1000;0,180167;;;
140205;1100;0,140083;;;
140205;1200;0,1;;;
140205;1300;0,1;;;
140205;1400;0,110583;;;
140205;1500;0,112333;;;
140205;1600;0,1005;;;
140205;1700;0,1055;;;
140205;1800;0,1455;;;
140205;1900;0,1625;;;
140205;2000;0,171167;;;
140205;2100;0,14575;;;
140205;2200;0,13575;;;
140205;2300;0,13025;;;
140206;0000;0,1;;;
140206;0100;0,1;;;
140206;0200;0,1;;;
140206;0300;0,1;;;
140206;0400;0,1;;;
140206;0500;0,128667;;;
140206;0600;0,29025;;;
140206;0700;0,250584;;;
140206;0800;0,18575;;;
140206;0900;0,209417;;;
140206;1000;0,149583;;;
140206;1100;0,129667;;;
140206;1200;0,101917;;;
140206;1300;0,1;;;
140206;1400;0,143;;;
140206;1500;0,172583;;;
140206;1600;0,158083;;;
140206;1700;0,14025;;;
140206;1800;0,176417;;;
140206;1900;0,176917;;;
140206;2000;0,179083;;;
140206;2100;0,155083;;;
140206;2200;0,124583;;;
140206;2300;0,1;;;
140207;0000;0,1;;;
140207;0100;0,1;;;
140207;0200;0,1;;;
140207;0300;0,1;;;
140207;0400;0,1;;;
140207;0500;0,131917;;;
140207;0600;0,19175;;;
140207;0700;0,23475;;;
140207;0800;0,227417;;;
140207;0900;0,191583;;;
140207;1000;0,173417;;;
140207;1100;0,14325;;;
140207;1200;0,101417;;;
140207;1300;0,130167;;;
140207;1400;0,175583;;;
140207;1500;0,164667;;;
140207;1600;0,145833;;;
140207;1700;0,142667;;;
140207;1800;0,176083;;;
140207;1900;0,1985;;;
140207;2000;0,216;;;
140207;2100;0,199667;;;
140207;2200;0,183917;;;
140207;2300;0,215667;;;
140208;0000;0,198583;;;
140208;0100;0,168167;;;
140208;0200;0,209083;;;
140208;0300;0,13675;;;
140208;0400;0,16625;;;
140208;0500;0,223667;;;
140208;0600;0,284418;;;
140208;0700;0,2075;;;
140208;0800;0,254667;;;
140208;0900;0,205583;;;
140208;1000;0,169583;;;
140208;1100;0,175417;;;
140208;1200;0,1595;;;
140208;1300;0,137625;;;
140208;1400;;;;
140208;1500;0,134583;;;
140208;1600;0,147083;;;
140208;1700;0,154;;;
140208;1800;0,15275;;;
140208;1900;0,183417;;;
140208;2000;0,191667;;;
140208;2100;0,178333;;;
140208;2200;0,151583;;;
140208;2300;0,145333;;;
