FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
140127;2200;1;;;
140127;2300;1;;;
140128;0000;1;;;
140128;0100;1;;;
140128;0200;1;;;
140128;0300;1;;;
140128;0400;1;;;
140128;0500;1;;;
140128;0600;1;;;
140128;0700;1;;;
140128;0800;1;;;
140128;0900;1,3;;;
140128;1000;1,2;;;
140128;1100;1;;;
140128;1200;1;;;
140128;1300;1;;;
140128;1400;1,2;;;
140128;1500;1,4;;;
140128;1600;1,5;;;
140128;1700;1,6;;;
140128;1800;1,6;;;
140128;1900;1,4;;;
140128;2000;1,3;;;
140128;2100;1,5;;;
140128;2200;1,8;;;
140128;2300;2,6;;;
140129;0000;2,6;;;
140129;0100;1,4;;;
140129;0200;1;;;
140129;0300;1;;;
140129;0400;1;;;
140129;0500;1;;;
140129;0600;1;;;
140129;0700;1,1;;;
140129;0800;1,8;;;
140129;0900;2,7;;;
140129;1000;1,7;;;
140129;1100;2,2;;;
140129;1200;1,9;;;
140129;1300;1,7;;;
140129;1400;2,3;;;
140129;1500;2,5;;;
140129;1600;3;;;
140129;1700;2,7;;;
140129;1800;2,40001;;;
140129;1900;1,9;;;
140129;2000;1,7;;;
140129;2100;1;;;
140129;2200;1,6;;;
140129;2300;1,4;;;
140130;0000;1;;;
140130;0100;1;;;
140130;0200;1;;;
140130;0300;1;;;
140130;0400;1;;;
140130;0500;1;;;
140130;0600;1;;;
140130;0700;2,40001;;;
140130;0800;4,30001;;;
140130;0900;3,1;;;
140130;1000;2,2;;;
140130;1100;2,3;;;
140130;1200;2,90001;;;
140130;1300;2;;;
140130;1400;1,5;;;
140130;1500;1,6;;;
140130;1600;1,8;;;
140130;1700;2;;;
140130;1800;1,5;;;
140130;1900;1,4;;;
140130;2000;1;;;
140130;2100;1;;;
140130;2200;1,2;;;
140130;2300;1,3;;;
140131;0000;1;;;
140131;0100;1;;;
140131;0200;1;;;
140131;0300;1;;;
140131;0400;1;;;
140131;0500;1;;;
140131;0600;1,5;;;
140131;0700;1,2;;;
140131;0800;3;;;
140131;0900;2,3;;;
140131;1000;1;;;
140131;1100;1;;;
140131;1200;1;;;
140131;1300;1,1;;;
140131;1400;1,3;;;
140131;1500;1,5;;;
140131;1600;1,2;;;
140131;1700;1,3;;;
140131;1800;1,1;;;
140131;1900;1;;;
140131;2000;1;;;
140131;2100;1;;;
140131;2200;1;;;
140131;2300;1;;;
140201;0000;1;;;
