FECHA (YYMMDD);HORA (HHMM);;
140218;2100;53;
140218;2200;59;
140218;2300;62;
140219;0000;68;
140219;0100;77;
140219;0200;81;
140219;0300;81;
140219;0400;81;
140219;0500;84;
140219;0600;84;
140219;0700;74;
140219;0800;65;
140219;0900;51;
140219;1000;43;
140219;1100;39;
140219;1200;36;
140219;1300;30;
140219;1400;29;
140219;1500;28;
140219;1600;29;
140219;1700;29;
140219;1800;30;
140219;1900;37;
140219;2000;44;
140219;2100;44;
140219;2200;47;
140219;2300;52;
140220;0000;58;
140220;0100;64;
140220;0200;71;
140220;0300;68;
140220;0400;75;
140220;0500;78;
140220;0600;76;
140220;0700;63;
140220;0800;54;
140220;0900;49;
140220;1000;47;
140220;1100;41;
140220;1200;37;
140220;1300;34;
140220;1400;34;
140220;1500;34;
140220;1600;33;
140220;1700;33;
140220;1800;33;
140220;1900;34;
140220;2000;34;
140220;2100;32;
140220;2200;28;
140220;2300;29;
140221;0000;35;
140221;0100;39;
140221;0200;46;
140221;0300;51;
140221;0400;57;
140221;0500;63;
140221;0600;66;
140221;0700;57;
140221;0800;50;
140221;0900;42;
140221;1000;35;
140221;1100;33;
140221;1200;29;
140221;1300;24;
140221;1400;27;
140221;1500;26;
140221;1600;25;
140221;1700;23;
140221;1800;22;
140221;1900;23;
140221;2000;26;
140221;2100;28;
140221;2200;30;
140221;2300;33;
140222;0000;43;
140222;0100;49;
140222;0200;53;
140222;0300;57;
140222;0400;56;
140222;0500;57;
140222;0600;68;
140222;0700;53;
140222;0800;39;
140222;0900;30;
140222;1000;26;
140222;1100;21;
140222;1200;20;
140222;1300;19;
140222;1400;18;
140222;1500;19;
140222;1600;18;
140222;1700;20;
140222;1800;20;
140222;1900;22;
140222;2000;28;
140222;2100;29;
140222;2200;43;
140222;2300;57;
140223;0000;59;
140223;0100;57;
140223;0200;59;
140223;0300;60;
140223;0400;64;
140223;0500;65;
140223;0600;66;
140223;0700;56;
140223;0800;44;
140223;0900;38;
140223;1000;35;
140223;1100;34;
140223;1200;32;
140223;1300;28;
140223;1400;27;
140223;1500;28;
140223;1600;30;
140223;1700;33;
140223;1800;38;
140223;1900;50;
140223;2000;59;
140223;2100;64;
140223;2200;68;
140223;2300;76;
140224;0000;81;
140224;0100;81;
140224;0200;83;
140224;0300;88;
140224;0400;88;
140224;0500;90;
140224;0600;91;
140224;0700;80;
140224;0800;72;
140224;0900;67;
140224;1000;64;
140224;1100;58;
140224;1200;54;
140224;1300;52;
140224;1400;52;
140224;1500;49;
140224;1600;51;
140224;1700;53;
140224;1800;55;
140224;1900;59;
140224;2000;62;
140224;2100;64;
140224;2200;63;
140224;2300;63;
140225;0000;64;
140225;0100;66;
140225;0200;69;
140225;0300;73;
140225;0400;70;
140225;0500;73;
140225;0600;73;
140225;0700;70;
140225;0800;62;
140225;0900;55;
140225;1000;50;
140225;1100;46;
140225;1200;44;
140225;1300;44;
140225;1400;43;
140225;1500;41;
140225;1600;38;
140225;1700;39;
140225;1800;39;
140225;1900;46;
140225;2000;53;
140225;2100;55;
140225;2200;57;
140225;2300;61;
140226;0000;67;
140226;0100;73;
140226;0200;75;
140226;0300;78;
140226;0400;77;
140226;0500;73;
140226;0600;78;
140226;0700;69;
140226;0800;56;
140226;0900;43;
140226;1000;36;
140226;1100;35;
140226;1200;34;
140226;1300;28;
140226;1400;24;
140226;1500;21;
140226;1600;19;
140226;1700;21;
140226;1800;22;
140226;1900;24;
140226;2000;36;
140226;2100;40;
140226;2200;43;
140226;2300;48;
140227;0000;58;
140227;0100;62;
140227;0200;67;
140227;0300;64;
140227;0400;54;
140227;0500;58;
140227;0600;70;
140227;0700;50;
140227;0800;50;
140227;0900;36;
140227;1000;35;
140227;1100;32;
140227;1200;27;
140227;1300;23;
140227;1400;24;
140227;1500;24;
140227;1600;24;
140227;1700;24;
140227;1800;28;
140227;1900;37;
140227;2000;39;
140227;2100;43;
140227;2200;47;
140227;2300;60;
140228;0000;61;
140228;0100;65;
140228;0200;74;
140228;0300;69;
140228;0400;75;
140228;0500;82;
140228;0600;79;
140228;0700;70;
140228;0800;56;
140228;0900;50;
140228;1000;45;
140228;1100;39;
140228;1200;36;
140228;1300;33;
140228;1400;31;
140228;1500;30;
140228;1600;30;
140228;1700;30;
140228;1800;33;
140228;1900;39;
140228;2000;43;
140228;2100;45;
140228;2200;50;
140228;2300;66;
140301;0000;72;
140301;0100;73;
140301;0200;75;
140301;0300;79;
140301;0400;80;
140301;0500;82;
140301;0600;83;
140301;0700;77;
140301;0800;63;
140301;0900;54;
140301;1000;47;
140301;1100;40;
140301;1200;37;
140301;1300;41;
140301;1400;39;
140301;1500;40;
140301;1600;42;
140301;1700;45;
140301;1800;47;
140301;1900;52;
140301;2000;59;
140301;2100;67;
140301;2200;72;
140301;2300;76;
140302;0000;80;
140302;0100;83;
140302;0200;86;
140302;0300;85;
140302;0400;87;
140302;0500;89;
140302;0600;90;
140302;0700;86;
140302;0800;75;
140302;0900;63;
140302;1000;53;
140302;1100;47;
140302;1200;45;
140302;1300;44;
140302;1400;43;
140302;1500;41;
140302;1600;41;
140302;1700;41;
140302;1800;42;
140302;1900;47;
140302;2000;54;
