FECHA (YYMMDD);HORA (HHMM);;
140119;1400;1013;
140119;1500;1013;
140119;1600;1012;
140119;1700;1012;
140119;1800;1012;
140119;1900;1012;
140119;2000;1013;
140119;2100;1014;
140119;2200;1014;
140119;2300;1014;
140120;0000;1013;
140120;0100;1013;
140120;0200;1012;
140120;0300;1012;
140120;0400;1012;
140120;0500;1012;
140120;0600;1013;
140120;0700;1013;
140120;0800;1013;
140120;0900;1013;
140120;1000;1012;
140120;1100;1012;
140120;1200;1012;
140120;1300;1012;
140120;1400;1011;
140120;1500;1011;
140120;1600;1011;
140120;1700;1011;
140120;1800;1011;
140120;1900;1011;
140120;2000;1012;
140120;2100;1013;
140120;2200;1014;
140120;2300;1014;
140121;0000;1014;
140121;0100;1014;
140121;0200;1013;
140121;0300;1013;
140121;0400;1013;
140121;0500;1013;
140121;0600;1013;
140121;0700;1013;
140121;0800;1013;
140121;0900;1013;
140121;1000;1012;
140121;1100;1012;
140121;1200;1012;
140121;1300;1012;
140121;1400;1011;
140121;1500;1011;
140121;1600;1010;
140121;1700;1010;
140121;1800;1010;
140121;1900;1010;
140121;2000;1011;
140121;2100;1012;
140121;2200;1012;
140121;2300;1012;
140122;0000;1012;
140122;0100;1012;
140122;0200;1011;
140122;0300;1011;
140122;0400;1011;
140122;0500;1011;
140122;0600;1012;
140122;0700;1013;
140122;0800;1014;
140122;0900;1014;
140122;1000;1014;
140122;1100;1013;
140122;1200;1013;
140122;1300;1012;
140122;1400;1012;
140122;1500;1011;
140122;1600;1011;
140122;1700;1010;
140122;1800;1010;
140122;1900;1011;
140122;2000;1011;
140122;2100;1011;
140122;2200;1011;
140122;2300;1012;
140123;0000;1012;
140123;0100;1012;
140123;0200;1012;
140123;0300;1012;
140123;0400;1012;
140123;0500;1013;
140123;0600;1013;
140123;0700;1013;
140123;0800;1014;
140123;0900;1014;
140123;1000;1014;
140123;1100;1015;
140123;1200;1015;
140123;1300;1014;
140123;1400;1014;
140123;1500;1014;
140123;1600;1014;
140123;1700;1014;
140123;1800;1014;
140123;1900;1015;
140123;2000;1015;
140123;2100;1016;
140123;2200;1017;
140123;2300;1017;
140124;0000;1016;
140124;0100;1016;
140124;0200;1015;
140124;0300;1015;
140124;0400;1015;
140124;0500;1016;
140124;0600;1016;
140124;0700;1017;
140124;0800;1017;
140124;0900;1017;
140124;1000;1016;
140124;1100;1016;
140124;1200;1016;
140124;1300;1015;
140124;1400;1014;
140124;1500;1014;
140124;1600;1013;
140124;1700;1013;
140124;1800;1013;
140124;1900;1013;
140124;2000;1013;
140124;2100;1013;
140124;2200;1013;
140124;2300;1013;
140125;0000;1013;
140125;0100;1013;
140125;0200;1013;
140125;0300;1013;
140125;0400;1013;
140125;0500;1013;
140125;0600;1014;
140125;0700;1014;
140125;0800;1014;
140125;0900;1014;
140125;1000;1014;
140125;1100;1014;
140125;1200;1013;
140125;1300;1013;
140125;1400;1012;
140125;1500;1012;
140125;1600;1011;
140125;1700;1011;
140125;1800;1011;
140125;1900;1011;
140125;2000;1011;
140125;2100;1012;
140125;2200;1013;
140125;2300;1013;
140126;0000;1012;
140126;0100;1012;
140126;0200;1012;
140126;0300;1012;
140126;0400;1012;
140126;0500;1012;
140126;0600;1013;
140126;0700;1013;
140126;0800;1013;
140126;0900;1013;
140126;1000;1013;
140126;1100;1013;
140126;1200;1012;
140126;1300;1011;
140126;1400;1011;
140126;1500;1010;
140126;1600;1010;
140126;1700;1009;
140126;1800;1009;
140126;1900;1010;
140126;2000;1010;
140126;2100;1011;
140126;2200;1011;
140126;2300;1012;
140127;0000;1012;
140127;0100;1012;
140127;0200;1012;
140127;0300;1012;
140127;0400;1012;
140127;0500;1013;
140127;0600;1013;
140127;0700;1014;
140127;0800;1014;
140127;0900;1015;
140127;1000;1015;
140127;1100;1014;
140127;1200;1014;
140127;1300;1013;
140127;1400;1013;
140127;1500;1013;
140127;1600;1013;
140127;1700;1013;
140127;1800;1013;
140127;1900;1013;
140127;2000;1013;
140127;2100;1014;
140127;2200;1014;
140127;2300;1014;
140128;0000;1014;
140128;0100;1014;
140128;0200;1014;
140128;0300;1013;
140128;0400;1013;
140128;0500;1014;
140128;0600;1014;
140128;0700;1014;
140128;0800;1014;
140128;0900;1014;
140128;1000;1014;
140128;1100;1014;
140128;1200;1014;
140128;1300;1014;
140128;1400;1013;
140128;1500;1013;
140128;1600;1012;
140128;1700;1012;
140128;1800;1012;
140128;1900;1012;
140128;2000;1013;
140128;2100;1013;
140128;2200;1013;
140128;2300;1013;
140129;0000;1012;
140129;0100;1012;
140129;0200;1011;
140129;0300;1011;
140129;0400;1011;
140129;0500;1011;
140129;0600;1011;
